# Region type : patch cell1_to_fins
# Faces  :    307
# Area   :    2.536208e-04
# Time        	areaAverage(T)
1.03475       	3.000029e+02
1.035         	3.000029e+02
1.03525       	3.000029e+02
1.0355        	3.000029e+02
1.03575       	3.000029e+02
1.036         	3.000029e+02
1.03625       	3.000029e+02
1.0365        	3.000029e+02
1.03675       	3.000029e+02
1.037         	3.000029e+02
1.03725       	3.000029e+02
1.0375        	3.000029e+02
1.03775       	3.000029e+02
1.038         	3.000029e+02
1.03825       	3.000029e+02
1.0385        	3.000029e+02
1.03875       	3.000029e+02
1.039         	3.000029e+02
1.03925       	3.000029e+02
1.0395        	3.000029e+02
1.03975       	3.000029e+02
1.04          	3.000029e+02
1.04025       	3.000029e+02
1.0405        	3.000029e+02
1.04075       	3.000029e+02
1.041         	3.000029e+02
1.04125       	3.000029e+02
1.0415        	3.000029e+02
1.04175       	3.000029e+02
1.042         	3.000029e+02
1.04225       	3.000029e+02
1.0425        	3.000029e+02
1.04275       	3.000029e+02
1.043         	3.000029e+02
1.04325       	3.000029e+02
1.0435        	3.000029e+02
1.04375       	3.000029e+02
1.044         	3.000029e+02
1.04425       	3.000029e+02
1.0445        	3.000029e+02
1.04475       	3.000029e+02
1.045         	3.000029e+02
1.04525       	3.000029e+02
1.0455        	3.000029e+02
1.04575       	3.000029e+02
1.046         	3.000029e+02
1.04625       	3.000029e+02
1.0465        	3.000029e+02
1.04675       	3.000029e+02
1.047         	3.000029e+02
1.04725       	3.000029e+02
1.0475        	3.000029e+02
1.04775       	3.000029e+02
1.048         	3.000029e+02
1.04825       	3.000029e+02
1.0485        	3.000029e+02
1.04875       	3.000029e+02
1.049         	3.000029e+02
1.04925       	3.000029e+02
1.0495        	3.000029e+02
1.04975       	3.000029e+02
1.05          	3.000029e+02
1.05025       	3.000029e+02
1.0505        	3.000029e+02
1.05075       	3.000029e+02
1.051         	3.000029e+02
1.05125       	3.000029e+02
1.0515        	3.000029e+02
1.05175       	3.000029e+02
1.052         	3.000029e+02
1.05225       	3.000029e+02
1.0525        	3.000029e+02
1.05275       	3.000029e+02
1.053         	3.000029e+02
1.05325       	3.000029e+02
1.0535        	3.000029e+02
1.05375       	3.000029e+02
1.054         	3.000029e+02
1.05425       	3.000029e+02
1.0545        	3.000029e+02
1.05475       	3.000029e+02
1.055         	3.000029e+02
1.05525       	3.000029e+02
1.0555        	3.000029e+02
1.05575       	3.000029e+02
1.056         	3.000029e+02
1.05625       	3.000029e+02
1.0565        	3.000029e+02
1.05675       	3.000029e+02
1.057         	3.000029e+02
1.05725       	3.000029e+02
1.0575        	3.000029e+02
1.05775       	3.000029e+02
1.058         	3.000029e+02
1.05825       	3.000030e+02
1.0585        	3.000030e+02
1.05875       	3.000030e+02
1.059         	3.000030e+02
1.05925       	3.000030e+02
1.0595        	3.000030e+02
1.05975       	3.000030e+02
1.06          	3.000030e+02
1.06025       	3.000030e+02
1.0605        	3.000030e+02
1.06075       	3.000030e+02
1.061         	3.000030e+02
1.06125       	3.000030e+02
1.0615        	3.000030e+02
1.06175       	3.000030e+02
1.062         	3.000030e+02
1.06225       	3.000030e+02
1.0625        	3.000030e+02
1.06275       	3.000030e+02
1.063         	3.000030e+02
1.06325       	3.000030e+02
1.0635        	3.000030e+02
1.06375       	3.000030e+02
1.064         	3.000030e+02
1.06425       	3.000030e+02
1.0645        	3.000030e+02
1.06475       	3.000030e+02
1.065         	3.000030e+02
1.06525       	3.000030e+02
1.0655        	3.000030e+02
1.06575       	3.000030e+02
1.066         	3.000030e+02
1.06625       	3.000030e+02
1.0665        	3.000030e+02
1.06675       	3.000030e+02
1.067         	3.000030e+02
1.06725       	3.000030e+02
1.0675        	3.000030e+02
1.06775       	3.000030e+02
1.068         	3.000030e+02
1.06825       	3.000030e+02
1.0685        	3.000030e+02
1.06875       	3.000030e+02
1.069         	3.000030e+02
1.06925       	3.000030e+02
1.0695        	3.000030e+02
1.06975       	3.000030e+02
1.07          	3.000030e+02
1.07025       	3.000030e+02
1.0705        	3.000030e+02
1.07075       	3.000030e+02
1.071         	3.000030e+02
1.07125       	3.000030e+02
1.0715        	3.000030e+02
1.07175       	3.000030e+02
1.072         	3.000030e+02
1.07225       	3.000030e+02
1.0725        	3.000030e+02
1.07275       	3.000030e+02
1.073         	3.000030e+02
1.07325       	3.000030e+02
1.0735        	3.000030e+02
1.07375       	3.000030e+02
1.074         	3.000030e+02
1.07425       	3.000030e+02
1.0745        	3.000030e+02
1.07475       	3.000030e+02
1.075         	3.000030e+02
1.07525       	3.000030e+02
1.0755        	3.000030e+02
1.07575       	3.000030e+02
1.076         	3.000030e+02
1.07625       	3.000030e+02
1.0765        	3.000030e+02
1.07675       	3.000030e+02
1.077         	3.000030e+02
1.07725       	3.000030e+02
1.0775        	3.000030e+02
1.07775       	3.000030e+02
1.078         	3.000030e+02
1.07825       	3.000030e+02
1.0785        	3.000030e+02
1.07875       	3.000030e+02
1.079         	3.000030e+02
1.07925       	3.000030e+02
1.0795        	3.000030e+02
1.07975       	3.000030e+02
1.08          	3.000030e+02
1.08025       	3.000030e+02
1.0805        	3.000030e+02
1.08075       	3.000030e+02
1.081         	3.000030e+02
1.08125       	3.000030e+02
1.0815        	3.000030e+02
1.08175       	3.000030e+02
1.082         	3.000030e+02
1.08225       	3.000030e+02
1.0825        	3.000030e+02
1.08275       	3.000030e+02
1.083         	3.000030e+02
1.08325       	3.000030e+02
1.0835        	3.000030e+02
1.08375       	3.000030e+02
1.084         	3.000030e+02
1.08425       	3.000030e+02
1.0845        	3.000030e+02
1.08475       	3.000030e+02
1.085         	3.000030e+02
1.08525       	3.000030e+02
1.0855        	3.000030e+02
1.08575       	3.000030e+02
1.086         	3.000030e+02
1.08625       	3.000030e+02
1.0865        	3.000030e+02
1.08675       	3.000030e+02
1.087         	3.000030e+02
1.08725       	3.000030e+02
1.0875        	3.000030e+02
1.08775       	3.000031e+02
1.088         	3.000031e+02
1.08825       	3.000031e+02
1.0885        	3.000031e+02
1.08875       	3.000031e+02
1.089         	3.000031e+02
1.08925       	3.000031e+02
1.0895        	3.000031e+02
1.08975       	3.000031e+02
1.09          	3.000031e+02
1.09025       	3.000031e+02
1.0905        	3.000031e+02
1.09075       	3.000031e+02
1.091         	3.000031e+02
1.09125       	3.000031e+02
1.0915        	3.000031e+02
1.09175       	3.000031e+02
1.092         	3.000031e+02
1.09225       	3.000031e+02
1.0925        	3.000031e+02
1.09275       	3.000031e+02
1.093         	3.000031e+02
1.09325       	3.000031e+02
1.0935        	3.000031e+02
1.09375       	3.000031e+02
1.094         	3.000031e+02
1.09425       	3.000031e+02
1.0945        	3.000031e+02
1.09475       	3.000031e+02
1.095         	3.000031e+02
1.09525       	3.000031e+02
1.0955        	3.000031e+02
1.09575       	3.000031e+02
1.096         	3.000031e+02
1.09625       	3.000031e+02
1.0965        	3.000031e+02
1.09675       	3.000031e+02
1.097         	3.000031e+02
1.09725       	3.000031e+02
1.0975        	3.000031e+02
1.09775       	3.000031e+02
1.098         	3.000031e+02
1.09825       	3.000031e+02
1.0985        	3.000031e+02
1.09875       	3.000031e+02
1.099         	3.000031e+02
1.09925       	3.000031e+02
1.0995        	3.000031e+02
1.09975       	3.000031e+02
1.1           	3.000031e+02
1.10025       	3.000031e+02
1.1005        	3.000031e+02
1.10075       	3.000031e+02
1.101         	3.000031e+02
1.10125       	3.000031e+02
1.1015        	3.000031e+02
1.10175       	3.000031e+02
1.102         	3.000031e+02
1.10225       	3.000031e+02
1.1025        	3.000031e+02
1.10275       	3.000031e+02
1.103         	3.000031e+02
1.10325       	3.000031e+02
1.1035        	3.000031e+02
1.10375       	3.000031e+02
1.104         	3.000031e+02
1.10425       	3.000031e+02
1.1045        	3.000031e+02
1.10475       	3.000031e+02
1.105         	3.000031e+02
1.10525       	3.000031e+02
1.1055        	3.000031e+02
1.10575       	3.000031e+02
1.106         	3.000031e+02
1.10625       	3.000031e+02
1.1065        	3.000031e+02
1.10675       	3.000031e+02
1.107         	3.000031e+02
1.10725       	3.000031e+02
1.1075        	3.000031e+02
1.10775       	3.000031e+02
1.108         	3.000031e+02
1.10825       	3.000031e+02
1.1085        	3.000031e+02
1.10875       	3.000031e+02
1.109         	3.000031e+02
1.10925       	3.000031e+02
1.1095        	3.000031e+02
1.10975       	3.000031e+02
1.11          	3.000031e+02
1.11025       	3.000031e+02
1.1105        	3.000031e+02
1.11075       	3.000031e+02
1.111         	3.000031e+02
1.11125       	3.000031e+02
1.1115        	3.000031e+02
1.11175       	3.000031e+02
1.112         	3.000031e+02
1.11225       	3.000031e+02
1.1125        	3.000031e+02
1.11275       	3.000031e+02
1.113         	3.000031e+02
1.11325       	3.000031e+02
1.1135        	3.000031e+02
1.11375       	3.000031e+02
1.114         	3.000031e+02
1.11425       	3.000031e+02
1.1145        	3.000031e+02
1.11475       	3.000031e+02
1.115         	3.000031e+02
1.11525       	3.000031e+02
1.1155        	3.000031e+02
1.11575       	3.000031e+02
1.116         	3.000031e+02
1.11625       	3.000031e+02
1.1165        	3.000031e+02
1.11675       	3.000031e+02
1.117         	3.000031e+02
1.11725       	3.000032e+02
1.1175        	3.000032e+02
1.11775       	3.000032e+02
1.118         	3.000032e+02
1.11825       	3.000032e+02
1.1185        	3.000032e+02
1.11875       	3.000032e+02
1.119         	3.000032e+02
1.11925       	3.000032e+02
1.1195        	3.000032e+02
1.11975       	3.000032e+02
1.12          	3.000032e+02
1.12025       	3.000032e+02
1.1205        	3.000032e+02
1.12075       	3.000032e+02
1.121         	3.000032e+02
1.12125       	3.000032e+02
1.1215        	3.000032e+02
1.12175       	3.000032e+02
1.122         	3.000032e+02
1.12225       	3.000032e+02
1.1225        	3.000032e+02
1.12275       	3.000032e+02
1.123         	3.000032e+02
1.12325       	3.000032e+02
1.1235        	3.000032e+02
1.12375       	3.000032e+02
1.124         	3.000032e+02
1.12425       	3.000032e+02
1.1245        	3.000032e+02
1.12475       	3.000032e+02
1.125         	3.000032e+02
1.12525       	3.000032e+02
1.1255        	3.000032e+02
1.12575       	3.000032e+02
1.126         	3.000032e+02
1.12625       	3.000032e+02
1.1265        	3.000032e+02
1.12675       	3.000032e+02
1.127         	3.000032e+02
1.12725       	3.000032e+02
1.1275        	3.000032e+02
1.12775       	3.000032e+02
1.128         	3.000032e+02
1.12825       	3.000032e+02
1.1285        	3.000032e+02
1.12875       	3.000032e+02
1.129         	3.000032e+02
1.12925       	3.000032e+02
1.1295        	3.000032e+02
1.12975       	3.000032e+02
1.13          	3.000032e+02
1.13025       	3.000032e+02
1.1305        	3.000032e+02
1.13075       	3.000032e+02
1.131         	3.000032e+02
1.13125       	3.000032e+02
1.1315        	3.000032e+02
1.13175       	3.000032e+02
1.132         	3.000032e+02
1.13225       	3.000032e+02
1.1325        	3.000032e+02
1.13275       	3.000032e+02
1.133         	3.000032e+02
1.13325       	3.000032e+02
1.1335        	3.000032e+02
1.13375       	3.000032e+02
1.134         	3.000032e+02
1.13425       	3.000032e+02
1.1345        	3.000032e+02
1.13475       	3.000032e+02
1.135         	3.000032e+02
1.13525       	3.000032e+02
1.1355        	3.000032e+02
1.13575       	3.000032e+02
1.136         	3.000032e+02
1.13625       	3.000032e+02
1.1365        	3.000032e+02
1.13675       	3.000032e+02
1.137         	3.000032e+02
1.13725       	3.000032e+02
1.1375        	3.000032e+02
1.13775       	3.000032e+02
1.138         	3.000032e+02
1.13825       	3.000032e+02
1.1385        	3.000032e+02
1.13875       	3.000032e+02
1.139         	3.000032e+02
1.13925       	3.000032e+02
1.1395        	3.000032e+02
1.13975       	3.000032e+02
1.14          	3.000032e+02
1.14025       	3.000032e+02
1.1405        	3.000032e+02
1.14075       	3.000032e+02
1.141         	3.000032e+02
1.14125       	3.000032e+02
1.1415        	3.000032e+02
1.14175       	3.000032e+02
1.142         	3.000032e+02
1.14225       	3.000032e+02
1.1425        	3.000032e+02
1.14275       	3.000032e+02
1.143         	3.000032e+02
1.14325       	3.000032e+02
1.1435        	3.000032e+02
1.14375       	3.000032e+02
1.144         	3.000032e+02
1.14425       	3.000032e+02
1.1445        	3.000032e+02
1.14475       	3.000032e+02
1.145         	3.000032e+02
1.14525       	3.000032e+02
1.1455        	3.000032e+02
1.14575       	3.000032e+02
1.146         	3.000032e+02
1.14625       	3.000032e+02
1.1465        	3.000033e+02
1.14675       	3.000033e+02
1.147         	3.000033e+02
1.14725       	3.000033e+02
1.1475        	3.000033e+02
1.14775       	3.000033e+02
1.148         	3.000033e+02
1.14825       	3.000033e+02
1.1485        	3.000033e+02
1.14875       	3.000033e+02
1.149         	3.000033e+02
1.14925       	3.000033e+02
1.1495        	3.000033e+02
1.14975       	3.000033e+02
1.15          	3.000033e+02
1.15025       	3.000033e+02
1.1505        	3.000033e+02
1.15075       	3.000033e+02
1.151         	3.000033e+02
1.15125       	3.000033e+02
1.1515        	3.000033e+02
1.15175       	3.000033e+02
1.152         	3.000033e+02
1.15225       	3.000033e+02
1.1525        	3.000033e+02
1.15275       	3.000033e+02
1.153         	3.000033e+02
1.15325       	3.000033e+02
1.1535        	3.000033e+02
1.15375       	3.000033e+02
1.154         	3.000033e+02
1.15425       	3.000033e+02
1.1545        	3.000033e+02
1.15475       	3.000033e+02
1.155         	3.000033e+02
1.15525       	3.000033e+02
1.1555        	3.000033e+02
1.15575       	3.000033e+02
1.156         	3.000033e+02
1.15625       	3.000033e+02
1.1565        	3.000033e+02
1.15675       	3.000033e+02
1.157         	3.000033e+02
1.15725       	3.000033e+02
1.1575        	3.000033e+02
1.15775       	3.000033e+02
1.158         	3.000033e+02
1.15825       	3.000033e+02
1.1585        	3.000033e+02
1.15875       	3.000033e+02
1.159         	3.000033e+02
1.15925       	3.000033e+02
1.1595        	3.000033e+02
1.15975       	3.000033e+02
1.16          	3.000033e+02
1.16025       	3.000033e+02
1.1605        	3.000033e+02
1.16075       	3.000033e+02
1.161         	3.000033e+02
1.16125       	3.000033e+02
1.1615        	3.000033e+02
1.16175       	3.000033e+02
1.162         	3.000033e+02
1.16225       	3.000033e+02
1.1625        	3.000033e+02
1.16275       	3.000033e+02
1.163         	3.000033e+02
1.16325       	3.000033e+02
1.1635        	3.000033e+02
1.16375       	3.000033e+02
1.164         	3.000033e+02
1.16425       	3.000033e+02
1.1645        	3.000033e+02
1.16475       	3.000033e+02
1.165         	3.000033e+02
1.16525       	3.000033e+02
1.1655        	3.000033e+02
1.16575       	3.000033e+02
1.166         	3.000033e+02
1.16625       	3.000033e+02
1.1665        	3.000033e+02
1.16675       	3.000033e+02
1.167         	3.000033e+02
1.16725       	3.000033e+02
1.1675        	3.000033e+02
1.16775       	3.000033e+02
1.168         	3.000033e+02
1.16825       	3.000033e+02
1.1685        	3.000033e+02
1.16875       	3.000033e+02
1.169         	3.000033e+02
1.16925       	3.000033e+02
1.1695        	3.000033e+02
1.16975       	3.000033e+02
1.17          	3.000033e+02
1.17025       	3.000033e+02
1.1705        	3.000033e+02
1.17075       	3.000033e+02
1.171         	3.000033e+02
1.17125       	3.000033e+02
1.1715        	3.000033e+02
1.17175       	3.000033e+02
1.172         	3.000033e+02
1.17225       	3.000033e+02
1.1725        	3.000033e+02
1.17275       	3.000033e+02
1.173         	3.000033e+02
1.17325       	3.000033e+02
1.1735        	3.000033e+02
1.17375       	3.000033e+02
1.174         	3.000033e+02
1.17425       	3.000033e+02
1.1745        	3.000033e+02
1.17475       	3.000033e+02
1.175         	3.000033e+02
1.17525       	3.000033e+02
1.1755        	3.000034e+02
1.17575       	3.000034e+02
1.176         	3.000034e+02
1.17625       	3.000034e+02
1.1765        	3.000034e+02
1.17675       	3.000034e+02
1.177         	3.000034e+02
1.17725       	3.000034e+02
1.1775        	3.000034e+02
1.17775       	3.000034e+02
1.178         	3.000034e+02
1.17825       	3.000034e+02
1.1785        	3.000034e+02
1.17875       	3.000034e+02
1.179         	3.000034e+02
1.17925       	3.000034e+02
1.1795        	3.000034e+02
1.17975       	3.000034e+02
1.18          	3.000034e+02
1.18025       	3.000034e+02
1.1805        	3.000034e+02
1.18075       	3.000034e+02
1.181         	3.000034e+02
1.18125       	3.000034e+02
1.1815        	3.000034e+02
1.18175       	3.000034e+02
1.182         	3.000034e+02
1.18225       	3.000034e+02
1.1825        	3.000034e+02
1.18275       	3.000034e+02
1.183         	3.000034e+02
1.18325       	3.000034e+02
1.1835        	3.000034e+02
1.18375       	3.000034e+02
1.184         	3.000034e+02
1.18425       	3.000034e+02
1.1845        	3.000034e+02
1.18475       	3.000034e+02
1.185         	3.000034e+02
1.18525       	3.000034e+02
1.1855        	3.000034e+02
1.18575       	3.000034e+02
1.186         	3.000034e+02
1.18625       	3.000034e+02
1.1865        	3.000034e+02
1.18675       	3.000034e+02
1.187         	3.000034e+02
1.18725       	3.000034e+02
1.1875        	3.000034e+02
1.18775       	3.000034e+02
1.188         	3.000034e+02
1.18825       	3.000034e+02
1.1885        	3.000034e+02
1.18875       	3.000034e+02
1.189         	3.000034e+02
1.18925       	3.000034e+02
1.1895        	3.000034e+02
1.18975       	3.000034e+02
1.19          	3.000034e+02
1.19025       	3.000034e+02
1.1905        	3.000034e+02
1.19075       	3.000034e+02
1.191         	3.000034e+02
1.19125       	3.000034e+02
1.1915        	3.000034e+02
1.19175       	3.000034e+02
1.192         	3.000034e+02
1.19225       	3.000034e+02
1.1925        	3.000034e+02
1.19275       	3.000034e+02
1.193         	3.000034e+02
1.19325       	3.000034e+02
1.1935        	3.000034e+02
1.19375       	3.000034e+02
1.194         	3.000034e+02
1.19425       	3.000034e+02
1.1945        	3.000034e+02
1.19475       	3.000034e+02
1.195         	3.000034e+02
1.19525       	3.000034e+02
1.1955        	3.000034e+02
1.19575       	3.000034e+02
1.196         	3.000034e+02
1.19625       	3.000034e+02
1.1965        	3.000034e+02
1.19675       	3.000034e+02
1.197         	3.000034e+02
1.19725       	3.000034e+02
1.1975        	3.000034e+02
1.19775       	3.000034e+02
1.198         	3.000034e+02
1.19825       	3.000034e+02
1.1985        	3.000034e+02
1.19875       	3.000034e+02
1.199         	3.000034e+02
1.19925       	3.000034e+02
1.1995        	3.000034e+02
1.19975       	3.000034e+02
1.2           	3.000034e+02
1.20025       	3.000034e+02
1.2005        	3.000034e+02
1.20075       	3.000034e+02
1.201         	3.000034e+02
1.20125       	3.000034e+02
1.2015        	3.000034e+02
1.20175       	3.000034e+02
1.202         	3.000034e+02
1.20225       	3.000034e+02
1.2025        	3.000034e+02
1.20275       	3.000034e+02
1.203         	3.000034e+02
1.20325       	3.000034e+02
1.2035        	3.000034e+02
1.20375       	3.000034e+02
1.204         	3.000034e+02
1.20425       	3.000034e+02
1.2045        	3.000035e+02
1.20475       	3.000035e+02
1.205         	3.000035e+02
1.20525       	3.000035e+02
1.2055        	3.000035e+02
1.20575       	3.000035e+02
1.206         	3.000035e+02
1.20625       	3.000035e+02
1.2065        	3.000035e+02
1.20675       	3.000035e+02
1.207         	3.000035e+02
1.20725       	3.000035e+02
1.2075        	3.000035e+02
1.20775       	3.000035e+02
1.208         	3.000035e+02
1.20825       	3.000035e+02
1.2085        	3.000035e+02
1.20875       	3.000035e+02
1.209         	3.000035e+02
1.20925       	3.000035e+02
1.2095        	3.000035e+02
1.20975       	3.000035e+02
1.21          	3.000035e+02
1.21025       	3.000035e+02
1.2105        	3.000035e+02
1.21075       	3.000035e+02
1.211         	3.000035e+02
1.21125       	3.000035e+02
1.2115        	3.000035e+02
1.21175       	3.000035e+02
1.212         	3.000035e+02
1.21225       	3.000035e+02
1.2125        	3.000035e+02
1.21275       	3.000035e+02
1.213         	3.000035e+02
1.21325       	3.000035e+02
1.2135        	3.000035e+02
1.21375       	3.000035e+02
1.214         	3.000035e+02
1.21425       	3.000035e+02
1.2145        	3.000035e+02
1.21475       	3.000035e+02
1.215         	3.000035e+02
1.21525       	3.000035e+02
1.2155        	3.000035e+02
1.21575       	3.000035e+02
1.216         	3.000035e+02
1.21625       	3.000035e+02
1.2165        	3.000035e+02
1.21675       	3.000035e+02
1.217         	3.000035e+02
1.21725       	3.000035e+02
1.2175        	3.000035e+02
1.21775       	3.000035e+02
1.218         	3.000035e+02
1.21825       	3.000035e+02
1.2185        	3.000035e+02
1.21875       	3.000035e+02
1.219         	3.000035e+02
1.21925       	3.000035e+02
1.2195        	3.000035e+02
1.21975       	3.000035e+02
1.22          	3.000035e+02
1.22025       	3.000035e+02
1.2205        	3.000035e+02
1.22075       	3.000035e+02
1.221         	3.000035e+02
1.22125       	3.000035e+02
1.2215        	3.000035e+02
1.22175       	3.000035e+02
1.222         	3.000035e+02
1.22225       	3.000035e+02
1.2225        	3.000035e+02
1.22275       	3.000035e+02
1.223         	3.000035e+02
1.22325       	3.000035e+02
1.2235        	3.000035e+02
1.22375       	3.000035e+02
1.224         	3.000035e+02
1.22425       	3.000035e+02
1.2245        	3.000035e+02
1.22475       	3.000035e+02
1.225         	3.000035e+02
1.22525       	3.000035e+02
1.2255        	3.000035e+02
1.22575       	3.000035e+02
1.226         	3.000035e+02
1.22625       	3.000035e+02
1.2265        	3.000035e+02
1.22675       	3.000035e+02
1.227         	3.000035e+02
1.22725       	3.000035e+02
1.2275        	3.000035e+02
1.22775       	3.000035e+02
1.228         	3.000035e+02
1.22825       	3.000035e+02
1.2285        	3.000035e+02
1.22875       	3.000035e+02
1.229         	3.000035e+02
1.22925       	3.000035e+02
1.2295        	3.000035e+02
1.22975       	3.000035e+02
1.23          	3.000035e+02
1.23025       	3.000035e+02
1.2305        	3.000035e+02
1.23075       	3.000035e+02
1.231         	3.000035e+02
1.23125       	3.000035e+02
1.2315        	3.000035e+02
1.23175       	3.000035e+02
1.232         	3.000035e+02
1.23225       	3.000035e+02
1.2325        	3.000035e+02
1.23275       	3.000035e+02
1.233         	3.000035e+02
1.23325       	3.000036e+02
1.2335        	3.000036e+02
1.23375       	3.000036e+02
1.234         	3.000036e+02
1.23425       	3.000036e+02
1.2345        	3.000036e+02
1.23475       	3.000036e+02
1.235         	3.000036e+02
1.23525       	3.000036e+02
1.2355        	3.000036e+02
1.23575       	3.000036e+02
1.236         	3.000036e+02
1.23625       	3.000036e+02
1.2365        	3.000036e+02
1.23675       	3.000036e+02
1.237         	3.000036e+02
1.23725       	3.000036e+02
1.2375        	3.000036e+02
1.23775       	3.000036e+02
1.238         	3.000036e+02
1.23825       	3.000036e+02
1.2385        	3.000036e+02
1.23875       	3.000036e+02
1.239         	3.000036e+02
1.23925       	3.000036e+02
1.2395        	3.000036e+02
1.23975       	3.000036e+02
1.24          	3.000036e+02
1.24025       	3.000036e+02
1.2405        	3.000036e+02
1.24075       	3.000036e+02
1.241         	3.000036e+02
1.24125       	3.000036e+02
1.2415        	3.000036e+02
1.24175       	3.000036e+02
1.242         	3.000036e+02
1.24225       	3.000036e+02
1.2425        	3.000036e+02
1.24275       	3.000036e+02
1.243         	3.000036e+02
1.24325       	3.000036e+02
1.2435        	3.000036e+02
1.24375       	3.000036e+02
1.244         	3.000036e+02
1.24425       	3.000036e+02
1.2445        	3.000036e+02
1.24475       	3.000036e+02
1.245         	3.000036e+02
1.24525       	3.000036e+02
1.2455        	3.000036e+02
1.24575       	3.000036e+02
1.246         	3.000036e+02
1.24625       	3.000036e+02
1.2465        	3.000036e+02
1.24675       	3.000036e+02
1.247         	3.000036e+02
1.24725       	3.000036e+02
1.2475        	3.000036e+02
1.24775       	3.000036e+02
1.248         	3.000036e+02
1.24825       	3.000036e+02
1.2485        	3.000036e+02
1.24875       	3.000036e+02
1.249         	3.000036e+02
1.24925       	3.000036e+02
1.2495        	3.000036e+02
1.24975       	3.000036e+02
1.25          	3.000036e+02
1.25025       	3.000036e+02
1.2505        	3.000036e+02
1.25075       	3.000036e+02
1.251         	3.000036e+02
1.25125       	3.000036e+02
1.2515        	3.000036e+02
1.25175       	3.000036e+02
1.252         	3.000036e+02
1.25225       	3.000036e+02
1.2525        	3.000036e+02
1.25275       	3.000036e+02
1.253         	3.000036e+02
1.25325       	3.000036e+02
1.2535        	3.000036e+02
1.25375       	3.000036e+02
1.254         	3.000036e+02
1.25425       	3.000036e+02
1.2545        	3.000036e+02
1.25475       	3.000036e+02
1.255         	3.000036e+02
1.25525       	3.000036e+02
1.2555        	3.000036e+02
1.25575       	3.000036e+02
1.256         	3.000036e+02
1.25625       	3.000036e+02
1.2565        	3.000036e+02
1.25675       	3.000036e+02
1.257         	3.000036e+02
1.25725       	3.000036e+02
1.2575        	3.000036e+02
1.25775       	3.000036e+02
1.258         	3.000036e+02
1.25825       	3.000036e+02
1.2585        	3.000036e+02
1.25875       	3.000036e+02
1.259         	3.000036e+02
1.25925       	3.000036e+02
1.2595        	3.000036e+02
1.25975       	3.000036e+02
1.26          	3.000036e+02
1.26025       	3.000036e+02
1.2605        	3.000036e+02
1.26075       	3.000036e+02
1.261         	3.000036e+02
1.26125       	3.000036e+02
1.2615        	3.000036e+02
1.26175       	3.000036e+02
1.262         	3.000037e+02
1.26225       	3.000037e+02
1.2625        	3.000037e+02
1.26275       	3.000037e+02
1.263         	3.000037e+02
1.26325       	3.000037e+02
1.2635        	3.000037e+02
1.26375       	3.000037e+02
1.264         	3.000037e+02
1.26425       	3.000037e+02
1.2645        	3.000037e+02
1.26475       	3.000037e+02
1.265         	3.000037e+02
1.26525       	3.000037e+02
1.2655        	3.000037e+02
1.26575       	3.000037e+02
1.266         	3.000037e+02
1.26625       	3.000037e+02
1.2665        	3.000037e+02
1.26675       	3.000037e+02
1.267         	3.000037e+02
1.26725       	3.000037e+02
1.2675        	3.000037e+02
1.26775       	3.000037e+02
1.268         	3.000037e+02
1.26825       	3.000037e+02
1.2685        	3.000037e+02
1.26875       	3.000037e+02
1.269         	3.000037e+02
1.26925       	3.000037e+02
1.2695        	3.000037e+02
1.26975       	3.000037e+02
1.27          	3.000037e+02
1.27025       	3.000037e+02
1.2705        	3.000037e+02
1.27075       	3.000037e+02
1.271         	3.000037e+02
1.27125       	3.000037e+02
1.2715        	3.000037e+02
1.27175       	3.000037e+02
1.272         	3.000037e+02
1.27225       	3.000037e+02
1.2725        	3.000037e+02
1.27275       	3.000037e+02
1.273         	3.000037e+02
1.27325       	3.000037e+02
1.2735        	3.000037e+02
1.27375       	3.000037e+02
1.274         	3.000037e+02
1.27425       	3.000037e+02
1.2745        	3.000037e+02
1.27475       	3.000037e+02
1.275         	3.000037e+02
1.27525       	3.000037e+02
1.2755        	3.000037e+02
1.27575       	3.000037e+02
1.276         	3.000037e+02
1.27625       	3.000037e+02
1.2765        	3.000037e+02
1.27675       	3.000037e+02
1.277         	3.000037e+02
1.27725       	3.000037e+02
1.2775        	3.000037e+02
1.27775       	3.000037e+02
1.278         	3.000037e+02
1.27825       	3.000037e+02
1.2785        	3.000037e+02
1.27875       	3.000037e+02
1.279         	3.000037e+02
1.27925       	3.000037e+02
1.2795        	3.000037e+02
1.27975       	3.000037e+02
1.28          	3.000037e+02
1.28025       	3.000037e+02
1.2805        	3.000037e+02
1.28075       	3.000037e+02
1.281         	3.000037e+02
1.28125       	3.000037e+02
1.2815        	3.000037e+02
1.28175       	3.000037e+02
1.282         	3.000037e+02
1.28225       	3.000037e+02
1.2825        	3.000037e+02
1.28275       	3.000037e+02
1.283         	3.000037e+02
1.28325       	3.000037e+02
1.2835        	3.000037e+02
1.28375       	3.000037e+02
1.284         	3.000037e+02
1.28425       	3.000037e+02
1.2845        	3.000037e+02
1.28475       	3.000037e+02
1.285         	3.000037e+02
1.28525       	3.000037e+02
1.2855        	3.000037e+02
1.28575       	3.000037e+02
1.286         	3.000037e+02
1.28625       	3.000037e+02
1.2865        	3.000037e+02
1.28675       	3.000037e+02
1.287         	3.000037e+02
1.28725       	3.000037e+02
1.2875        	3.000037e+02
1.28775       	3.000037e+02
1.288         	3.000037e+02
