# Residuals   
# Time        	Ux            	Uy            	Uz            
0             	N/A
0.33975       	2.210279e-05	7.356615e-06	5.777445e-06
0.34          	2.204357e-05	7.337496e-06	5.760322e-06
0.34025       	2.198448e-05	7.318400e-06	5.743203e-06
0.3405        	2.192549e-05	7.299325e-06	5.726085e-06
0.34075       	2.186662e-05	7.280267e-06	5.708969e-06
0.341         	2.180797e-05	7.261283e-06	5.692001e-06
0.34125       	2.174937e-05	7.242301e-06	5.674916e-06
0.3415        	2.169079e-05	7.223430e-06	5.657356e-06
0.34175       	2.163253e-05	7.204562e-06	5.640472e-06
0.342         	2.157391e-05	7.185633e-06	5.623310e-06
0.34225       	2.151557e-05	7.166686e-06	5.606480e-06
0.3425        	2.145791e-05	7.147776e-06	5.589553e-06
0.34275       	2.139989e-05	7.128925e-06	5.572711e-06
0.343         	2.134190e-05	7.110098e-06	5.555895e-06
0.34325       	2.128413e-05	7.091289e-06	5.539102e-06
0.3435        	2.122652e-05	7.072501e-06	5.522329e-06
0.34375       	2.116904e-05	7.053742e-06	5.505585e-06
0.344         	2.111166e-05	7.035010e-06	5.488887e-06
0.34425       	2.105441e-05	7.016308e-06	5.472208e-06
0.3445        	2.099736e-05	6.997662e-06	5.455647e-06
0.34475       	2.094043e-05	6.979061e-06	5.439195e-06
0.345         	2.088327e-05	6.960433e-06	5.422609e-06
0.34525       	2.082631e-05	6.941829e-06	5.406074e-06
0.3455        	2.076959e-05	6.923256e-06	5.389587e-06
0.34575       	2.071301e-05	6.904712e-06	5.373116e-06
0.346         	2.065683e-05	6.886199e-06	5.356599e-06
0.34625       	2.060055e-05	6.867714e-06	5.340190e-06
0.3465        	2.054435e-05	6.849253e-06	5.323818e-06
0.34675       	2.048827e-05	6.830821e-06	5.307518e-06
0.347         	2.043221e-05	6.812415e-06	5.291303e-06
0.34725       	2.037641e-05	6.794043e-06	5.275057e-06
0.3475        	2.032091e-05	6.775692e-06	5.258713e-06
0.34775       	2.026528e-05	6.757370e-06	5.242545e-06
0.348         	2.020978e-05	6.739085e-06	5.226401e-06
0.34825       	2.015445e-05	6.720834e-06	5.210287e-06
0.3485        	2.009422e-05	6.702495e-06	5.192108e-06
0.34875       	2.004892e-05	6.684703e-06	5.179575e-06
0.349         	1.998442e-05	6.665996e-06	5.159813e-06
0.34925       	1.993755e-05	6.648246e-06	5.147322e-06
0.3495        	1.987466e-05	6.629754e-06	5.128002e-06
0.34975       	1.982860e-05	6.612175e-06	5.115542e-06
0.35          	1.976535e-05	6.593707e-06	5.096206e-06
0.35025       	1.971893e-05	6.576148e-06	5.083755e-06
0.3505        	1.965644e-05	6.557743e-06	5.064681e-06
0.35075       	1.961090e-05	6.540214e-06	5.052468e-06
0.351         	1.954854e-05	6.521875e-06	5.033435e-06
0.35125       	1.950283e-05	6.504437e-06	5.021176e-06
0.3515        	1.944087e-05	6.486166e-06	5.002270e-06
0.35175       	1.939541e-05	6.468800e-06	4.990077e-06
0.352         	1.933368e-05	6.450592e-06	4.971269e-06
0.35225       	1.928834e-05	6.433284e-06	4.959137e-06
0.3525        	1.922686e-05	6.415141e-06	4.940430e-06
0.35275       	1.918165e-05	6.397894e-06	4.928349e-06
0.353         	1.912042e-05	6.379824e-06	4.909744e-06
0.35325       	1.907537e-05	6.362648e-06	4.897718e-06
0.3535        	1.901436e-05	6.344647e-06	4.879206e-06
0.35375       	1.896906e-05	6.327532e-06	4.867309e-06
0.354         	1.890837e-05	6.309595e-06	4.848858e-06
0.35425       	1.886381e-05	6.292551e-06	4.836927e-06
0.3545        	1.880333e-05	6.274686e-06	4.818632e-06
0.35475       	1.875881e-05	6.257712e-06	4.806777e-06
0.355         	1.869864e-05	6.239917e-06	4.788593e-06
0.35525       	1.865429e-05	6.223018e-06	4.776807e-06
0.3555        	1.859439e-05	6.205311e-06	4.758727e-06
0.35575       	1.855022e-05	6.188481e-06	4.747005e-06
0.356         	1.849062e-05	6.170844e-06	4.729026e-06
0.35625       	1.844651e-05	6.154081e-06	4.717364e-06
0.3565        	1.838717e-05	6.136511e-06	4.699487e-06
0.35675       	1.834319e-05	6.119810e-06	4.687889e-06
0.357         	1.828413e-05	6.102308e-06	4.670113e-06
0.35725       	1.824032e-05	6.085672e-06	4.658576e-06
0.3575        	1.818149e-05	6.068236e-06	4.640910e-06
0.35775       	1.813782e-05	6.051671e-06	4.629444e-06
0.358         	1.807923e-05	6.034310e-06	4.611876e-06
0.35825       	1.803570e-05	6.017819e-06	4.600478e-06
0.3585        	1.797737e-05	6.000531e-06	4.583012e-06
0.35875       	1.793389e-05	5.984099e-06	4.571693e-06
0.359         	1.787573e-05	5.966874e-06	4.554354e-06
0.35925       	1.783245e-05	5.950491e-06	4.543129e-06
0.3595        	1.777460e-05	5.933329e-06	4.525875e-06
0.35975       	1.773152e-05	5.917007e-06	4.514703e-06
0.36          	1.767397e-05	5.899916e-06	4.497552e-06
0.36025       	1.763111e-05	5.883666e-06	4.486458e-06
0.3605        	1.757387e-05	5.866645e-06	4.469412e-06
0.36075       	1.753121e-05	5.850461e-06	4.458378e-06
0.361         	1.747425e-05	5.833515e-06	4.441445e-06
0.36125       	1.743167e-05	5.817403e-06	4.430472e-06
0.3615        	1.737474e-05	5.800527e-06	4.413627e-06
0.36175       	1.733285e-05	5.784483e-06	4.402817e-06
0.362         	1.727654e-05	5.767692e-06	4.386089e-06
0.36225       	1.723444e-05	5.751722e-06	4.375247e-06
0.3625        	1.717860e-05	5.734998e-06	4.358678e-06
0.36275       	1.713686e-05	5.719091e-06	4.347922e-06
0.363         	1.708083e-05	5.702438e-06	4.331407e-06
0.36325       	1.703897e-05	5.686599e-06	4.320828e-06
0.3635        	1.698342e-05	5.670030e-06	4.304545e-06
0.36375       	1.694191e-05	5.654278e-06	4.294046e-06
0.364         	1.688660e-05	5.637782e-06	4.277849e-06
0.36425       	1.684526e-05	5.622096e-06	4.267414e-06
0.3645        	1.679027e-05	5.605671e-06	4.251310e-06
0.36475       	1.674917e-05	5.590051e-06	4.240935e-06
0.365         	1.669450e-05	5.573698e-06	4.224921e-06
0.36525       	1.665358e-05	5.558145e-06	4.214601e-06
0.3655        	1.659919e-05	5.541862e-06	4.198679e-06
0.36575       	1.655378e-05	5.526274e-06	4.186834e-06
0.366         	1.650832e-05	5.510512e-06	4.174244e-06
0.36625       	1.646087e-05	5.494576e-06	4.160996e-06
0.3665        	1.641326e-05	5.478749e-06	4.148028e-06
0.36675       	1.636620e-05	5.463015e-06	4.135148e-06
0.367         	1.631966e-05	5.447340e-06	4.122272e-06
0.36725       	1.627301e-05	5.431701e-06	4.109442e-06
0.3675        	1.622633e-05	5.416087e-06	4.096660e-06
0.36775       	1.617978e-05	5.400500e-06	4.083923e-06
0.368         	1.613338e-05	5.384940e-06	4.071228e-06
0.36825       	1.608704e-05	5.369409e-06	4.058551e-06
0.3685        	1.604090e-05	5.353911e-06	4.045938e-06
0.36875       	1.599488e-05	5.338452e-06	4.033346e-06
0.369         	1.594893e-05	5.323032e-06	4.020805e-06
0.36925       	1.590312e-05	5.307649e-06	4.008301e-06
0.3695        	1.585744e-05	5.292299e-06	3.995836e-06
0.36975       	1.581185e-05	5.276982e-06	3.983409e-06
0.37          	1.576639e-05	5.261698e-06	3.971020e-06
0.37025       	1.572104e-05	5.246447e-06	3.958670e-06
0.3705        	1.567582e-05	5.231232e-06	3.946355e-06
0.37075       	1.563072e-05	5.216051e-06	3.934080e-06
0.371         	1.558576e-05	5.200907e-06	3.921843e-06
0.37125       	1.554089e-05	5.185798e-06	3.909643e-06
0.3715        	1.549618e-05	5.170723e-06	3.897483e-06
0.37175       	1.545157e-05	5.155682e-06	3.885362e-06
0.372         	1.540707e-05	5.140676e-06	3.873291e-06
0.37225       	1.536268e-05	5.125703e-06	3.861261e-06
0.3725        	1.531839e-05	5.110766e-06	3.849270e-06
0.37275       	1.527419e-05	5.095862e-06	3.837315e-06
0.373         	1.523010e-05	5.080993e-06	3.825413e-06
0.37325       	1.518610e-05	5.066157e-06	3.813552e-06
0.3735        	1.514149e-05	5.051336e-06	3.801451e-06
0.37375       	1.509744e-05	5.036629e-06	3.789601e-06
0.374         	1.505424e-05	5.021915e-06	3.777940e-06
0.37425       	1.501088e-05	5.007215e-06	3.766203e-06
0.3745        	1.496741e-05	4.992528e-06	3.754506e-06
0.37475       	1.492402e-05	4.977866e-06	3.742848e-06
0.375         	1.488078e-05	4.963243e-06	3.731237e-06
0.37525       	1.483764e-05	4.948664e-06	3.719666e-06
0.3755        	1.479463e-05	4.934131e-06	3.708142e-06
0.37575       	1.475149e-05	4.919605e-06	3.696530e-06
0.376         	1.470856e-05	4.905149e-06	3.685124e-06
0.37625       	1.466581e-05	4.890700e-06	3.673707e-06
0.3765        	1.462314e-05	4.876290e-06	3.662312e-06
0.37675       	1.458061e-05	4.861917e-06	3.650976e-06
0.377         	1.453819e-05	4.847582e-06	3.639682e-06
0.37725       	1.449590e-05	4.833283e-06	3.628415e-06
0.3775        	1.445369e-05	4.819018e-06	3.617180e-06
0.37775       	1.441157e-05	4.804787e-06	3.605990e-06
0.378         	1.436962e-05	4.790590e-06	3.594834e-06
0.37825       	1.432769e-05	4.776412e-06	3.583661e-06
0.3785        	1.428580e-05	4.762275e-06	3.572562e-06
0.37875       	1.424419e-05	4.748181e-06	3.561539e-06
0.379         	1.420271e-05	4.734114e-06	3.550516e-06
0.37925       	1.416134e-05	4.720093e-06	3.539540e-06
0.3795        	1.412005e-05	4.706109e-06	3.528593e-06
0.37975       	1.407885e-05	4.692155e-06	3.517670e-06
0.38          	1.403777e-05	4.678233e-06	3.506783e-06
0.38025       	1.399680e-05	4.664343e-06	3.495930e-06
0.3805        	1.395595e-05	4.650487e-06	3.485116e-06
0.38075       	1.391524e-05	4.636670e-06	3.474336e-06
0.381         	1.387462e-05	4.622888e-06	3.463591e-06
0.38125       	1.383404e-05	4.609135e-06	3.452875e-06
0.3815        	1.379356e-05	4.595416e-06	3.442191e-06
0.38175       	1.375320e-05	4.581731e-06	3.431548e-06
0.382         	1.371291e-05	4.568079e-06	3.420932e-06
0.38225       	1.367271e-05	4.554461e-06	3.410341e-06
0.3825        	1.363261e-05	4.540877e-06	3.399780e-06
0.38275       	1.359230e-05	4.527329e-06	3.388940e-06
0.383         	1.355239e-05	4.513813e-06	3.378512e-06
0.38325       	1.351277e-05	4.500333e-06	3.368081e-06
0.3835        	1.347316e-05	4.486890e-06	3.357649e-06
0.38375       	1.343369e-05	4.473544e-06	3.347342e-06
0.384         	1.339432e-05	4.460210e-06	3.337000e-06
0.38425       	1.335492e-05	4.446869e-06	3.326618e-06
0.3845        	1.331562e-05	4.433560e-06	3.316305e-06
0.38475       	1.327645e-05	4.420283e-06	3.306028e-06
0.385         	1.323739e-05	4.407034e-06	3.295770e-06
0.38525       	1.319844e-05	4.393824e-06	3.285540e-06
0.3855        	1.315960e-05	4.380650e-06	3.275345e-06
0.38575       	1.312086e-05	4.367511e-06	3.265188e-06
0.386         	1.308220e-05	4.354406e-06	3.255065e-06
0.38625       	1.304365e-05	4.341334e-06	3.244970e-06
0.3865        	1.300518e-05	4.328295e-06	3.234907e-06
0.38675       	1.296681e-05	4.315290e-06	3.224873e-06
0.387         	1.292856e-05	4.302323e-06	3.214871e-06
0.38725       	1.289042e-05	4.289389e-06	3.204902e-06
0.3875        	1.285237e-05	4.276489e-06	3.194964e-06
0.38775       	1.281442e-05	4.263622e-06	3.185055e-06
0.388         	1.277655e-05	4.250789e-06	3.175174e-06
0.38825       	1.273878e-05	4.237988e-06	3.165320e-06
0.3885        	1.270117e-05	4.225217e-06	3.155491e-06
0.38875       	1.266385e-05	4.212468e-06	3.145684e-06
0.389         	1.262640e-05	4.199768e-06	3.135942e-06
0.38925       	1.258893e-05	4.187101e-06	3.126217e-06
0.3895        	1.255168e-05	4.174466e-06	3.116514e-06
0.38975       	1.251454e-05	4.161864e-06	3.106844e-06
0.39          	1.247751e-05	4.149295e-06	3.097203e-06
0.39025       	1.244058e-05	4.136758e-06	3.087592e-06
0.3905        	1.240375e-05	4.124254e-06	3.078013e-06
0.39075       	1.236704e-05	4.111783e-06	3.068465e-06
0.391         	1.233042e-05	4.099345e-06	3.058945e-06
0.39125       	1.229391e-05	4.086940e-06	3.049454e-06
0.3915        	1.225754e-05	4.074568e-06	3.039993e-06
0.39175       	1.222126e-05	4.062228e-06	3.030559e-06
0.392         	1.218509e-05	4.049923e-06	3.021154e-06
0.39225       	1.214909e-05	4.037652e-06	3.011769e-06
0.3925        	1.211354e-05	4.025424e-06	3.002305e-06
0.39275       	1.207756e-05	4.013216e-06	2.992946e-06
0.393         	1.204180e-05	4.001039e-06	2.983632e-06
0.39325       	1.200616e-05	3.988894e-06	2.974373e-06
0.3935        	1.197065e-05	3.976783e-06	2.965153e-06
0.39375       	1.193465e-05	3.964712e-06	2.955994e-06
0.394         	1.189863e-05	3.952667e-06	2.946839e-06
0.39425       	1.186331e-05	3.940653e-06	2.937722e-06
0.3945        	1.182829e-05	3.928689e-06	2.928659e-06
0.39475       	1.178961e-05	3.916580e-06	2.918180e-06
0.395         	1.176191e-05	3.905184e-06	2.911990e-06
0.39525       	1.172210e-05	3.892922e-06	2.900737e-06
0.3955        	1.169132e-05	3.881295e-06	2.893228e-06
0.39575       	1.165211e-05	3.869160e-06	2.882544e-06
0.396         	1.162248e-05	3.857733e-06	2.875455e-06
0.39625       	1.158354e-05	3.845677e-06	2.864717e-06
0.3965        	1.155395e-05	3.834296e-06	2.857626e-06
0.39675       	1.151511e-05	3.822304e-06	2.846968e-06
0.397         	1.148557e-05	3.810981e-06	2.839911e-06
0.39725       	1.144695e-05	3.799049e-06	2.829322e-06
0.3975        	1.141763e-05	3.787787e-06	2.822328e-06
0.39775       	1.137923e-05	3.775920e-06	2.811804e-06
0.398         	1.135006e-05	3.764724e-06	2.804855e-06
0.39825       	1.131187e-05	3.752924e-06	2.794393e-06
0.3985        	1.128289e-05	3.741792e-06	2.787497e-06
0.39875       	1.124493e-05	3.730058e-06	2.777101e-06
0.399         	1.121611e-05	3.718990e-06	2.770234e-06
0.39925       	1.117812e-05	3.707333e-06	2.759800e-06
0.3995        	1.114944e-05	3.696341e-06	2.752971e-06
0.39975       	1.111195e-05	3.684744e-06	2.742708e-06
0.4           	1.108360e-05	3.673804e-06	2.735980e-06
0.40025       	1.104628e-05	3.662267e-06	2.725800e-06
0.4005        	1.101805e-05	3.651391e-06	2.719130e-06
0.40075       	1.098091e-05	3.639934e-06	2.709033e-06
0.401         	1.095291e-05	3.629114e-06	2.702415e-06
0.40125       	1.091597e-05	3.617697e-06	2.692366e-06
0.4015        	1.088793e-05	3.606934e-06	2.685671e-06
0.40175       	1.085123e-05	3.595572e-06	2.675652e-06
0.402         	1.082351e-05	3.584883e-06	2.669094e-06
0.40225       	1.078720e-05	3.573619e-06	2.659192e-06
0.4025        	1.075994e-05	3.563026e-06	2.652725e-06
0.40275       	1.072366e-05	3.551826e-06	2.642849e-06
0.403         	1.069635e-05	3.541272e-06	2.636414e-06
0.40325       	1.066039e-05	3.530135e-06	2.626660e-06
0.4035        	1.063340e-05	3.519643e-06	2.620341e-06
0.40375       	1.059798e-05	3.508580e-06	2.610698e-06
0.404         	1.057126e-05	3.498177e-06	2.604466e-06
0.40425       	1.053577e-05	3.487181e-06	2.594869e-06
0.4045        	1.050912e-05	3.476813e-06	2.588497e-06
0.40475       	1.047332e-05	3.465794e-06	2.578379e-06
0.405         	1.044611e-05	3.455446e-06	2.572029e-06
0.40525       	1.041094e-05	3.444557e-06	2.562485e-06
0.4055        	1.038470e-05	3.434314e-06	2.556320e-06
0.40575       	1.034954e-05	3.423486e-06	2.546787e-06
0.406         	1.032321e-05	3.413298e-06	2.540628e-06
0.40625       	1.028846e-05	3.402539e-06	2.531212e-06
0.4065        	1.026251e-05	3.392414e-06	2.525150e-06
0.40675       	1.022792e-05	3.381716e-06	2.515755e-06
0.407         	1.020208e-05	3.371646e-06	2.509717e-06
0.40725       	1.016764e-05	3.361000e-06	2.500300e-06
0.4075        	1.013668e-05	3.350698e-06	2.492031e-06
0.40775       	1.011419e-05	3.340793e-06	2.487465e-06
0.408         	1.007835e-05	3.330109e-06	2.477234e-06
0.40825       	1.004676e-05	3.319862e-06	2.469165e-06
0.4085        	1.001882e-05	3.309872e-06	2.462749e-06
0.40875       	9.991100e-06	3.299820e-06	2.455583e-06
0.409         	9.962209e-06	3.289663e-06	2.447936e-06
0.40925       	9.932444e-06	3.279482e-06	2.440329e-06
0.4095        	9.902670e-06	3.269351e-06	2.432852e-06
0.40975       	9.873343e-06	3.259293e-06	2.425436e-06
0.41          	9.844409e-06	3.249327e-06	2.418054e-06
0.41025       	9.815631e-06	3.239362e-06	2.410689e-06
0.4105        	9.786833e-06	3.229439e-06	2.403338e-06
0.41075       	9.758015e-06	3.219510e-06	2.395998e-06
0.411         	9.729241e-06	3.209594e-06	2.388713e-06
0.41125       	9.700570e-06	3.199728e-06	2.381471e-06
0.4115        	9.672057e-06	3.189895e-06	2.374252e-06
0.41175       	9.643659e-06	3.180094e-06	2.367055e-06
0.412         	9.615340e-06	3.170324e-06	2.359876e-06
0.41225       	9.587099e-06	3.160584e-06	2.352717e-06
0.4125        	9.558934e-06	3.150873e-06	2.345575e-06
0.41275       	9.530857e-06	3.141192e-06	2.338455e-06
0.413         	9.502871e-06	3.131546e-06	2.331361e-06
0.41325       	9.474975e-06	3.121933e-06	2.324291e-06
0.4135        	9.447165e-06	3.112348e-06	2.317243e-06
0.41375       	9.419534e-06	3.102796e-06	2.310207e-06
0.414         	9.392007e-06	3.093277e-06	2.303186e-06
0.41425       	9.364481e-06	3.083783e-06	2.296189e-06
0.4145        	9.337004e-06	3.074314e-06	2.289222e-06
0.41475       	9.309627e-06	3.064873e-06	2.282289e-06
0.415         	9.282410e-06	3.055478e-06	2.275399e-06
0.41525       	9.255200e-06	3.046068e-06	2.268500e-06
0.4155        	9.228063e-06	3.036691e-06	2.261664e-06
0.41575       	9.201002e-06	3.027355e-06	2.254829e-06
0.416         	9.174064e-06	3.018050e-06	2.247987e-06
0.41625       	9.147240e-06	3.008778e-06	2.241179e-06
0.4165        	9.120497e-06	2.999534e-06	2.234408e-06
0.41675       	9.093835e-06	2.990322e-06	2.227660e-06
0.417         	9.070206e-06	2.981180e-06	2.220857e-06
0.41725       	9.045543e-06	2.972075e-06	2.214326e-06
0.4175        	9.019256e-06	2.962947e-06	2.207713e-06
0.41775       	8.992479e-06	2.953834e-06	2.200994e-06
0.418         	8.965718e-06	2.944746e-06	2.194276e-06
0.41825       	8.939319e-06	2.935686e-06	2.187630e-06
0.4185        	8.913246e-06	2.926657e-06	2.181056e-06
0.41875       	8.887296e-06	2.917680e-06	2.174488e-06
0.419         	8.861581e-06	2.908721e-06	2.167978e-06
0.41925       	8.835755e-06	2.899787e-06	2.161434e-06
0.4195        	8.809922e-06	2.890879e-06	2.154924e-06
0.41975       	8.784168e-06	2.881997e-06	2.148443e-06
0.42          	8.758536e-06	2.873141e-06	2.141989e-06
0.42025       	8.732964e-06	2.864331e-06	2.135570e-06
0.4205        	8.707680e-06	2.855529e-06	2.129195e-06
0.42075       	8.682268e-06	2.846749e-06	2.122773e-06
0.421         	8.656903e-06	2.837997e-06	2.116392e-06
0.42125       	8.631650e-06	2.829269e-06	2.110053e-06
0.4215        	8.606502e-06	2.820570e-06	2.103738e-06
0.42175       	8.581444e-06	2.811900e-06	2.097443e-06
0.422         	8.556472e-06	2.803258e-06	2.091171e-06
0.42225       	8.531594e-06	2.794642e-06	2.084919e-06
0.4225        	8.506807e-06	2.786055e-06	2.078708e-06
0.42275       	8.482093e-06	2.777494e-06	2.072492e-06
0.423         	8.457434e-06	2.768959e-06	2.066298e-06
0.42325       	8.432858e-06	2.760450e-06	2.060130e-06
0.4235        	8.408406e-06	2.751958e-06	2.054018e-06
0.42375       	8.383973e-06	2.743483e-06	2.047919e-06
0.424         	8.359563e-06	2.735051e-06	2.041792e-06
0.42425       	8.335380e-06	2.726644e-06	2.035724e-06
0.4245        	8.311247e-06	2.718263e-06	2.029657e-06
0.42475       	8.287159e-06	2.709908e-06	2.023603e-06
0.425         	8.263143e-06	2.701580e-06	2.017576e-06
0.42525       	8.239199e-06	2.693278e-06	2.011573e-06
0.4255        	8.215335e-06	2.685002e-06	2.005587e-06
0.42575       	8.191548e-06	2.676740e-06	1.999605e-06
0.426         	8.167764e-06	2.668515e-06	1.993654e-06
0.42625       	8.144138e-06	2.660321e-06	1.987738e-06
0.4265        	8.120599e-06	2.652152e-06	1.981837e-06
0.42675       	8.097121e-06	2.644007e-06	1.975952e-06
0.427         	8.073700e-06	2.635884e-06	1.970087e-06
0.42725       	8.050367e-06	2.627786e-06	1.964243e-06
0.4275        	8.027119e-06	2.619707e-06	1.958383e-06
0.42775       	8.003973e-06	2.611638e-06	1.952608e-06
0.428         	7.980893e-06	2.603612e-06	1.946831e-06
0.42825       	7.957898e-06	2.595615e-06	1.941058e-06
0.4285        	7.934857e-06	2.587643e-06	1.935285e-06
0.42875       	7.911406e-06	2.579695e-06	1.929428e-06
0.429         	7.888341e-06	2.571762e-06	1.923672e-06
0.42925       	7.865623e-06	2.563868e-06	1.918076e-06
0.4295        	7.843180e-06	2.556010e-06	1.912498e-06
0.42975       	7.820657e-06	2.548158e-06	1.906833e-06
0.43          	7.798055e-06	2.540322e-06	1.901164e-06
0.43025       	7.775475e-06	2.532510e-06	1.895537e-06
0.4305        	7.752997e-06	2.524726e-06	1.889941e-06
0.43075       	7.730656e-06	2.516968e-06	1.884363e-06
0.431         	7.708410e-06	2.509235e-06	1.878804e-06
0.43125       	7.686228e-06	2.501525e-06	1.873264e-06
0.4315        	7.664103e-06	2.493840e-06	1.867742e-06
0.43175       	7.642041e-06	2.486179e-06	1.862237e-06
0.432         	7.620049e-06	2.478544e-06	1.856751e-06
0.43225       	7.598134e-06	2.470935e-06	1.851285e-06
0.4325        	7.576290e-06	2.463350e-06	1.845837e-06
0.43275       	7.554514e-06	2.455790e-06	1.840407e-06
0.433         	7.532804e-06	2.448253e-06	1.834996e-06
0.43325       	7.511159e-06	2.440740e-06	1.829602e-06
0.4335        	7.489581e-06	2.433250e-06	1.824227e-06
0.43375       	7.468070e-06	2.425783e-06	1.818871e-06
0.434         	7.446622e-06	2.418340e-06	1.813532e-06
0.43425       	7.425235e-06	2.410920e-06	1.808211e-06
0.4345        	7.403912e-06	2.403523e-06	1.802913e-06
0.43475       	7.382654e-06	2.396149e-06	1.797634e-06
0.435         	7.361460e-06	2.388799e-06	1.792371e-06
0.43525       	7.340333e-06	2.381473e-06	1.787127e-06
0.4355        	7.319270e-06	2.374169e-06	1.781902e-06
0.43575       	7.298271e-06	2.366890e-06	1.776696e-06
0.436         	7.277334e-06	2.359633e-06	1.771507e-06
0.43625       	7.256461e-06	2.352400e-06	1.766336e-06
0.4365        	7.235652e-06	2.345190e-06	1.761181e-06
0.43675       	7.214905e-06	2.338002e-06	1.756041e-06
0.437         	7.194221e-06	2.330838e-06	1.750916e-06
0.43725       	7.173597e-06	2.323696e-06	1.745807e-06
0.4375        	7.153036e-06	2.316577e-06	1.740717e-06
0.43775       	7.132540e-06	2.309480e-06	1.735644e-06
0.438         	7.112109e-06	2.302406e-06	1.730589e-06
0.43825       	7.091746e-06	2.295354e-06	1.725552e-06
0.4385        	7.071448e-06	2.288325e-06	1.720532e-06
0.43875       	7.051215e-06	2.281318e-06	1.715528e-06
0.439         	7.031046e-06	2.274334e-06	1.710541e-06
0.43925       	7.010940e-06	2.267372e-06	1.705571e-06
0.4395        	6.990856e-06	2.260429e-06	1.700618e-06
0.43975       	6.970870e-06	2.253511e-06	1.695678e-06
0.44          	6.950962e-06	2.246603e-06	1.690759e-06
0.44025       	6.931030e-06	2.239734e-06	1.685837e-06
0.4405        	6.910887e-06	2.232884e-06	1.680962e-06
0.44075       	6.891061e-06	2.226053e-06	1.676279e-06
0.441         	6.871465e-06	2.219258e-06	1.671502e-06
0.44125       	6.851917e-06	2.212487e-06	1.666677e-06
0.4415        	6.832379e-06	2.205735e-06	1.661860e-06
0.44175       	6.812876e-06	2.199000e-06	1.657066e-06
0.442         	6.793433e-06	2.192270e-06	1.652288e-06
0.44225       	6.774051e-06	2.185563e-06	1.647521e-06
0.4425        	6.754738e-06	2.178892e-06	1.642770e-06
0.44275       	6.735502e-06	2.172243e-06	1.638037e-06
0.443         	6.716324e-06	2.165614e-06	1.633320e-06
0.44325       	6.697200e-06	2.159006e-06	1.628618e-06
0.4435        	6.678133e-06	2.152407e-06	1.623930e-06
0.44375       	6.659111e-06	2.145841e-06	1.619257e-06
0.444         	6.640160e-06	2.139298e-06	1.614600e-06
0.44425       	6.621270e-06	2.132775e-06	1.609961e-06
0.4445        	6.602441e-06	2.126262e-06	1.605336e-06
0.44475       	6.583656e-06	2.119781e-06	1.600725e-06
0.445         	6.564933e-06	2.113322e-06	1.596131e-06
0.44525       	6.546271e-06	2.106881e-06	1.591556e-06
0.4455        	6.527665e-06	2.100449e-06	1.586996e-06
0.44575       	6.509114e-06	2.094052e-06	1.582454e-06
0.446         	6.490628e-06	2.087676e-06	1.577930e-06
0.44625       	6.472203e-06	2.081310e-06	1.573421e-06
0.4465        	6.453818e-06	2.074975e-06	1.568924e-06
0.44675       	6.435490e-06	2.068661e-06	1.564444e-06
0.447         	6.417223e-06	2.062356e-06	1.559980e-06
0.44725       	6.398642e-06	2.056077e-06	1.555559e-06
0.4475        	6.380104e-06	2.049819e-06	1.551127e-06
0.44775       	6.362014e-06	2.043591e-06	1.546707e-06
0.448         	6.344037e-06	2.037385e-06	1.542342e-06
0.44825       	6.326144e-06	2.031198e-06	1.537971e-06
0.4485        	6.308255e-06	2.025029e-06	1.533603e-06
0.44875       	6.290398e-06	2.018869e-06	1.529248e-06
0.449         	6.272571e-06	2.012740e-06	1.524907e-06
0.44925       	6.254807e-06	2.006630e-06	1.520582e-06
0.4495        	6.237114e-06	2.000530e-06	1.516273e-06
0.44975       	6.219471e-06	1.994461e-06	1.511978e-06
0.45          	6.201890e-06	1.988411e-06	1.507700e-06
0.45025       	6.184365e-06	1.982370e-06	1.503438e-06
0.4505        	6.166879e-06	1.976359e-06	1.499190e-06
0.45075       	6.149454e-06	1.970367e-06	1.494957e-06
0.451         	6.131822e-06	1.964378e-06	1.490719e-06
0.45125       	6.113655e-06	1.958391e-06	1.486359e-06
0.4515        	6.095733e-06	1.952407e-06	1.482000e-06
0.45175       	6.078280e-06	1.946440e-06	1.477844e-06
0.452         	6.061168e-06	1.940508e-06	1.473719e-06
0.45225       	6.044116e-06	1.934615e-06	1.469573e-06
0.4525        	6.027051e-06	1.928764e-06	1.465428e-06
0.45275       	6.009974e-06	1.922936e-06	1.461295e-06
0.453         	5.992924e-06	1.917126e-06	1.457174e-06
0.45325       	5.975928e-06	1.911332e-06	1.453065e-06
0.4535        	5.959002e-06	1.905553e-06	1.448972e-06
0.45375       	5.942142e-06	1.899777e-06	1.444892e-06
0.454         	5.925328e-06	1.894014e-06	1.440825e-06
0.45425       	5.908558e-06	1.888267e-06	1.436769e-06
0.4545        	5.891831e-06	1.882539e-06	1.432727e-06
0.45475       	5.875152e-06	1.876832e-06	1.428697e-06
0.455         	5.858524e-06	1.871146e-06	1.424680e-06
0.45525       	5.841945e-06	1.865491e-06	1.420677e-06
0.4555        	5.825428e-06	1.859844e-06	1.416689e-06
0.45575       	5.808952e-06	1.854225e-06	1.412712e-06
0.456         	5.792537e-06	1.848613e-06	1.408748e-06
0.45625       	5.776161e-06	1.843017e-06	1.404796e-06
0.4565        	5.759831e-06	1.837439e-06	1.400857e-06
0.45675       	5.743551e-06	1.831880e-06	1.396931e-06
